Col1,Col2,Col3,Col4,Col5
0.8408233676179039,0.6926571091841394,0.492911085763619,0.278626387992122,0.03552702219122306
0.5253019453765341,0.24972993762072515,0.08329838396516931,0.18150903767275872,0.7300005491471193
0.010692285503930754,0.3976035697506658,0.36400448948155073,0.45707056802748236,0.25140159179866417
0.32914938850101605,0.34048934919427065,0.4731528944390626,0.011815503250935722,0.9946381811909151
0.03225459002119613,0.8982317816631757,0.9466739341549913,0.19590110995225185,0.7700097968267524
0.5968698538043294,0.8408145875589822,0.18091633491401404,0.8232946776877532,0.459683458128483
0.40782435703824504,0.010053683766446997,0.6760952878799744,0.13787673786073396,0.9306776435075783
0.6672461427902217,0.04467764406220709,0.024881783369718025,0.9833532396611521,0.5589084214571063
0.33801940525850793,0.4063475447472371,0.385346600573252,0.8701497520420203,0.16700588886482304
0.1864971870742428,0.6153661629005934,0.7034331352017708,0.2047519882456763,0.976171493201424
0.2514478851887276,0.6565012895628012,0.951865373733413,0.05651700241872981,0.6851324570261348
0.14382414690631262,0.6024419088072789,0.3276047422491847,0.13288763657492708,0.5603991475455263
0.027969040553395774,0.19041204770354236,0.8262196608432469,0.7381754174589992,0.38881661201705175
0.6308851482606436,0.966242957512001,0.242736127430483,0.35169310924531216,0.24924894012207477
0.18052451094052369,0.24649118186794683,0.7585403730651582,0.2352826739506244,0.17669678829299418
0.04063685129449224,0.44807025718514437,0.09494604762899306,0.814539898046747,0.28505971738734925
0.6762876278379154,0.5014229792463353,0.31785033145993735,0.1240623640018047,0.2720160548612296
0.8673982711988414,0.06402534687852823,0.26060384662089364,0.13412516580987877,0.3918571294465847
0.1321393767233835,0.7885866486174212,0.349602491860442,0.5867560381388799,0.6942123084644809
0.5803886481224333,0.8766920988659134,0.7321120911158169,0.5238605013616541,0.6835357398809829
0.4941501771053338,0.5512045479293924,0.7807108924293037,0.8636657137566404,0.6271078928886967
0.046706978604657445,0.1250697836553899,0.5455068029687226,0.718915304155245,0.6404334315015
0.4343249933518105,0.7826886308628557,0.30550616102781547,0.5157529370471045,0.5090025157250748
0.035567171250867835,0.7698603625734491,0.894236802083153,0.6477358819403921,0.10873087964892325
0.19362364095977513,0.054248485376995115,0.6388990705315938,0.37568315931194196,0.9343233930840161
0.09971578626534638,0.1884177003840809,0.256568069486209,0.13415611158504548,0.7762517849265078
0.9448318952141018,0.7657545141842187,0.3089306079674575,0.7269682551705631,0.3753774432718505
0.9567823885835322,0.6971268034174325,0.009312912685469077,0.9477015614213896,0.7471556777421802
0.27770481252041257,0.42825004584454995,0.3511775086696557,0.5081549959311116,0.9320204953927353
0.2086553481896487,0.7461508109615349,0.23874406898125233,0.8344360395299639,0.20331634098819118
0.8491147651439125,0.7318352406344197,0.07528693860050906,0.4320170927075707,0.8518354522698014
0.08610770468891571,0.9386659707293896,0.6666429221665398,0.9563595676380515,0.176843946824912
0.89426280921716,0.863481825308213,0.7948913859782788,0.15434867340245828,0.5051543753189612
0.5694441151532603,0.21704898926459604,0.5633380443954703,0.27674456375909606,0.07669422172702856
0.5782378889514962,0.7078629844575409,0.9133924504914623,0.9018567247706992,0.5330135916624855
0.2615468323106671,0.18251946647724138,0.13662934879181654,0.16286608595021934,0.17786506904108468
0.5219061904362493,0.0010651056612308585,0.8020482912755456,0.043520037489003016,0.10482842051372987
0.45133438908964874,0.5520798956917394,0.17179761632205026,0.21710775355822443,0.6890378664185932
0.1379756035664691,0.47414525484760195,0.4477354512340649,0.46963536326102306,0.8258561156053605
0.5017101820590598,0.8516688709605711,0.008816432983724032,0.035264726151386094,0.6911858492726829
0.4467008980076703,0.3446518558809283,0.5287514860704232,0.6113081655856536,0.25678042620639663
0.261228487771459,0.8794073593110326,0.4356303998069464,0.28325194700378575,0.21037767312592526
0.5930095311619404,0.08474062578196995,0.9610313172666801,0.7205326582697659,0.027805954025049928
0.3248606806778426,0.5495398978505133,0.9886941688629807,0.4451925974610417,0.6381153922751299
0.43971339496144646,0.7210054287057489,0.7620684099348279,0.4691927153799288,0.26283597383179513
0.18794927957560925,0.0027701919978969647,0.6505221750611113,0.8457684454402997,0.9428195213700518
0.3601039538895303,0.5266038123147553,0.3124833969885613,0.029215445988803546,0.5890271598843478
0.8815451868940055,0.9493271181453222,0.4782554314008446,0.9881512079244822,0.5772857033829301
0.6853622979540137,0.3771443972457458,0.1221703575426265,0.8174661435756436,0.5537407318627231
0.057871224001053934,0.631658596383233,0.375645993330585,0.7612008276498449,0.0007097216558439312
0.4061689604448767,0.9487081848108118,0.6110189050369198,0.013630863262222626,0.3205774445670301
0.568838988873447,0.3952338795972782,0.47790942284884186,0.34797431712005555,0.8098801800874721
0.44503498443122347,0.916124029341851,0.07205824709706088,0.4008233131581028,0.8145200281068347
0.5136912374086021,0.06310892368525611,0.8515455800612065,0.4473613742202923,0.7206197566955215
0.7963289407091818,0.3440842945943813,0.8762812163670106,0.1445569212156489,0.4236808654853551
0.9937887251176875,0.598831632718578,0.07278734341004589,0.831213070570871,0.4222878451403279
0.6556924337769987,0.9572896221250204,0.2795237212824002,0.8924797204027096,0.6383637306443534
0.45915078397004394,0.5549018677082853,0.4700320843002408,0.12024770258380124,0.9319021531057682
0.5634497039062527,0.8681555063016628,0.5520999177657809,0.5790982725882926,0.8792941749619079
0.803446036521606,0.5778331437447242,0.5219632743458085,0.09621866408318724,0.9504757756937524
0.6985820050049917,0.08707388183773834,0.6914745477459546,0.11419313855436208,0.6934995339144145
0.9276547413355021,0.4820283881998254,0.35484508510619683,0.7034497697389209,0.7700705310631869
0.7572133425754657,0.09706525584235792,0.9651253753724107,0.18868197025089606,0.5888458811157253
0.0011115090224569357,0.21573995803101176,0.5810211952973958,0.13133626000081966,0.1445686238406505
0.5215790164193215,0.8913368009346323,0.2172877132929375,0.2816514507334409,0.1869776917137418
0.8772595323891883,0.14615693385846884,0.8012987705712191,0.25963353247306575,0.20267556098713746
0.841497950529903,0.1258889477019437,0.3209377727799304,0.9682910603235081,0.369560777517681
0.39659520416090766,0.252829780670047,0.29000037455043237,0.6786443587815866,0.8275482351409885
0.16441259312989953,0.8476455443718119,0.9407477667812101,0.4838182517047638,0.7604316323654735
0.9744640193799414,0.09398599329074464,0.6902737428655716,0.345706024565936,0.23802852004483654
0.9313095238022058,0.34372982701894794,0.15600874037476353,0.9844472738213557,0.07875912732844537
0.18910011328619614,0.4577734611179475,0.17639541670059045,0.4191769006769719,0.01769553840603222
0.9394501867992864,0.4231422972538942,0.15219648941355735,0.8137917260581902,0.1388287566600871
0.2211582504397943,0.5953019556192058,0.8165080420223622,0.5367387766563315,0.7738867675676945
0.6575855408134103,0.940546839961707,0.22407596391612594,0.4108533072477555,0.39237035068730797
0.47851589646766146,0.0007740150301164261,0.5943456564068644,0.21833502700894847,0.6201206296819711
0.9919590304928836,0.6265346570484692,0.47036537417311397,0.7780844870542927,0.20551636640661908
0.3017394330341051,0.31057007843189854,0.9714213750891616,0.8559336603155722,0.06645422845323334
0.3369031576723841,0.9519925367561443,0.27725496943751315,0.3233762376744689,0.5184305033968044
0.4037654392740362,0.5949548511173443,0.6677196044025229,0.9581905527556775,0.3678111451488134
0.3938259947949069,0.9772468743677281,0.3808086019753637,0.5996776823536948,0.5421977583102784
0.822358294979834,0.7697358696421864,0.24491978609146414,0.7590450237608342,0.2751779500211231
0.5488436675857313,0.42158759809521895,0.20739591193140205,0.2070807521943332,0.41649026480577644
0.8335526794614608,0.41665785268799194,0.09716629068449822,0.8192607594929445,0.9657698074747952
0.16506719457057817,0.6914241975124488,0.1753061966408368,0.736304826872219,0.15149061835869737
0.14005822498804776,0.7549208339235302,0.39303996680923914,0.24694545730705064,0.0919581319459204
0.9903989607854164,0.4497171963881226,0.633656848007187,0.7558980682266452,0.8616258375109813
0.3551873196549865,0.38175488814094827,0.5592762942854045,0.9531941185689904,0.11681555071815919
0.6167961914387456,0.39979243301910394,0.9999168032388789,0.9130294082539817,0.7485320031314999
0.45207304034593965,0.5181992605240937,0.16726241852573276,0.9234475579063804,0.7020362327761737
0.394240111498812,0.3408222388400505,0.9477001534069027,0.40571300443655345,0.6163680173211301
0.6548546572034557,0.225750902633025,0.49021431198862553,0.8918572811122379,0.8572636253684751
0.6800460475520858,0.810476922363089,0.322272146890872,0.3637667407456203,0.6369842540287577
0.4906451135662552,0.24366227888095326,0.4239431667271071,0.5299163365013435,0.9985196688200401
0.6734778403299911,0.751484509170209,0.5890655339688898,0.9941557042109315,0.09426816936937699
0.025754516162192598,0.22206980799901277,0.2631598374129225,0.32760552592338643,0.406955988940787
0.49307815933651655,0.6584948585315379,0.22432444606072943,0.9865030907602214,0.814459641991032
0.750640016867593,0.09791376023312492,0.24178437013356324,0.5582828959120165,0.3126791467930321
0.6262060240328331,0.41170113325445046,0.9555887474920637,0.990218827452773,0.5071595417775919
0.4504648675690024,0.5759948865020513,0.0646374371236832,0.5424811800820354,0.8774855624164446
0.1013788092891259,0.39096589187744324,0.44114082011543876,0.15958633737806605,0.6279596627012493
0.6452981955577177,0.85556385452017,0.2425644175264443,0.4941782119103284,0.8954832933006597
0.9396567165437916,0.1578042134245795,0.2534791223227276,0.14255472508286338,0.10764880768358764
0.3460543672861621,0.08363216786056682,0.47570016646823976,0.352344852632006,0.5625270341127372
0.6858238002229692,0.4002231308531904,0.4285952273779876,0.5114280169460734,0.9108081589779873
0.13163869018051322,0.30090976139225023,0.10894458161877385,0.4053757787479473,0.04259561895320052
0.6412037428847986,0.43065865533074654,0.2527568268311772,0.9659364761189876,0.20717640216671884
0.35750429865049915,0.6492000746400803,0.171899485427492,0.802497400467616,0.5190479026627882
0.8370557757919846,0.9204487532324257,0.3935166783521262,0.3141364066077277,0.9754187395075259
0.41890524037484955,0.17524953510883046,0.8118123695444357,0.9963797306228113,0.22118126566878193
0.3139020556478931,0.8545558113877714,0.37926179196138265,0.062346756866705544,0.05071083651118091
0.1887009232122513,0.5810896550980668,0.014214149674127818,0.5135241983234957,0.2755862640048594
0.12533803505762364,0.14202588951061157,0.8356819320774663,0.9886617391526445,0.5051441020816528
0.6306480468043044,0.3698257010326712,0.9122502447961275,0.4484355991908353,0.2606941425804795
0.6338583586626882,0.9145728120665592,0.2470286815063334,0.36770627346273044,0.6930580944611676
0.8089872962617045,0.42443381085630527,0.8633706250294276,0.9499507275914705,0.8776258506784896
0.8350874650209662,0.19545183338340089,0.8229600199149579,0.7125020976739764,0.7006991848809467
0.9110056696945076,0.2506439422631921,0.7790186923150638,0.7811267986773109,0.6252635201158875
0.8263017432648875,0.6183232009768383,0.2678126653111613,0.3418662366260786,0.6364883388469115
0.7818516213905543,0.9748371711621091,0.36649439217400204,0.39258746491824914,0.4993159474424419
0.05263216014259098,0.8701066118934632,0.2771384841224218,0.7817715870658172,0.38665919917484204
0.17608227141307042,0.8686354905269493,0.004603658241987829,0.06744967505547905,0.7815693867887878
0.35532147176419016,0.41060545352896227,0.7291765974798601,0.29509739469487617,0.9900116897438509
0.8172141858124553,0.5778655951137133,0.2592098259576724,0.6957929779616799,0.11559137207155867
0.1820048196459516,0.7701187936745146,0.9279694237765086,0.178386868916934,0.8814359682023203
0.5427090609528233,0.6592559207251536,0.5377953633723949,0.051452193908104404,0.005942517769039535
0.6661980802755658,0.05460449710113302,0.6089526414405105,0.48617931339713405,0.6104850548577669
0.9748352105171432,0.8852848043045561,0.16770361408812995,0.9903725267556178,0.6777966377835143
0.5164981989474022,0.5373759647746107,0.05487701513602672,0.9185760632017824,0.07567306708485821
0.9950921012652759,0.32279812866326896,0.14528790451475948,0.4315002499078937,0.3097600768957891
0.060115436874080386,0.20715459351247656,0.7807972127426287,0.3623161415023187,0.10109260447053281
0.9957708183731986,0.4082166679390512,0.6252324823916278,0.9499617674557416,0.3329285262587789
0.17327211787171437,0.35612063055445176,0.27583292855136154,0.17144278501681764,0.5251264902483337
0.5042664525204583,0.19528237155895134,0.44157931719685406,0.37336400799880176,0.23667323067201618
0.5578124946812962,0.3920875928248072,0.9672910053231563,0.105845268227445,0.6409882293271699
0.26710460301097805,0.8120781110224441,0.6231948451057319,0.9675821831302495,0.8348964299781146
0.19579176587881908,0.5215867360070967,0.7953502777286939,0.3483225964039115,0.5334005538153836
0.918687102489693,0.37631728050369206,0.8078497814173885,0.2393568355419401,0.10308188340342073
0.7292299236341759,0.40422656274993796,0.8241531738594886,0.5708372089524246,0.12291493399024422
0.21535993804132225,0.02516212054435496,0.9355328417848342,0.5351221759175355,0.8303875911865913
0.45340766878673466,0.7073971541701186,0.7470872395889916,0.7723271341225324,0.6887373812311539
0.9977707366224674,0.43327691959643766,0.24642403372021549,0.7826257841604258,0.18173814628631613
0.8432083928138252,0.962814250537752,0.08140395239011011,0.41357484031893765,0.317640442764319
0.08581062629800851,0.6955245905887657,0.2175615513572441,0.33836263585404036,0.7756577034368433
0.8128662256597861,0.4037805135710244,0.7183498645780869,0.1862974282722819,0.8430147041060191
0.7247219458448974,0.24503352460332173,0.9067547117513692,0.06023768832794596,0.14387039348693198
0.14846372908383965,0.06825561782252065,0.25550806387269265,0.8413817743096973,0.4700418088790894
0.3152560499985644,0.9451548812661402,0.9188180868074399,0.7752771174176121,0.2066838383490308
0.38970669304925687,0.5560057243220023,0.6721737329780637,0.911218099030276,0.496294573407867
0.1556885205543307,0.26983049234060463,0.5512784733200493,0.6646707869735726,0.7414260561182137
0.7449896963842465,0.7239933067183509,0.8861954727221978,0.3126811713409382,0.5740147913375926
0.28304597492585226,0.9541939763545273,0.7940562167642274,0.46892296456533067,0.07477662172637456
0.995571712552045,0.64332602911046,0.917906516735797,0.6211669944187508,0.10385324935510287
0.2730733269669928,0.16451955609547475,0.26441737076721106,0.25942541932199004,0.32198624171281354
0.2665628466035662,0.22114729936649968,0.6003043838277468,0.6524006173334692,0.4171322485522633
0.8301044672038256,0.6506467313327867,0.9268910633108312,0.12474558740179509,0.9280569300772297
0.15522621658948887,0.47924497964282486,0.2620064461904461,0.38209745307864607,0.6688219279427747
0.6985441115044579,0.46169082000035744,0.5233556290294826,0.30576404440667593,0.37014017331652516
0.31311377636992443,0.05051434450353187,0.7491666841376062,0.9083107994992626,0.39015484511767484
0.9098904866498604,0.06303846006367686,0.7435413588970723,0.6187450353713252,0.7385038478131261
0.23032952747116098,0.13110370021851725,0.9021479200069017,0.3396571662907717,0.531233910978359
0.3131229436202777,0.7343455989935668,0.29235420297658843,0.6906834933733839,0.4066919066253166
0.36585025624475653,0.9064220674591803,0.6744055836566574,0.6555521561088165,0.16769088207565908
0.9363039754672581,0.8708692324777547,0.8515021506912882,0.9608631686517932,0.5994733397725814
0.4668989433026667,0.03052562396442382,0.07836912435115673,0.36321518657130025,0.876598167366293
0.5417808184311296,0.8858667246543659,0.7603792611107614,0.23095011415204125,0.6048737050301941
0.4203114142840878,0.5611326937035277,0.15794981513031137,0.42720903069854355,0.4300243947913608
0.21821547163099242,0.2767585526921216,0.6199944262049976,0.0860958357748971,0.294088002573504
0.49839940172224273,0.10211252537313587,0.2873832321737083,0.666179338746985,0.4633850609000709
0.8894815656783677,0.6517197220221446,0.6155841521098899,0.33868371499434435,0.3176611754555413
0.052524413146355475,0.2705335814391874,0.6038681335783367,0.024886794357173447,0.36818913952925003
0.47081157540048135,0.7720856320821314,0.050846511662069216,0.5658583944861354,0.30953148371859884
0.1413769164722346,0.5777659649622628,0.4397584740660859,0.492215176779649,0.599430092185996
0.6240261708168682,0.5681158317321867,0.008662129574314448,0.4875896895415407,0.23762785322105218
0.5404093378197574,0.012639146010402724,0.396721560729976,0.8668316247839337,0.0010627048947529083
0.352861918865195,0.7919966727516763,0.10858747108982902,0.5639782684195057,0.1665261236645802
0.3839581505964119,0.26248956988968664,0.6616907802445686,0.3834818658621969,0.06073174399774672
0.10941385154160921,0.41406046945224073,0.46649328789581257,0.5847591356048844,0.32222005727079195
0.28148410942316016,0.78105053536185,0.7531466755105188,0.6522281696932442,0.7603237350389543
0.5932253054306951,0.11203240625127342,0.2716366404137863,0.00657110115737658,0.37762150875170053
0.3281782107137129,0.1774822834246439,0.036848160277568764,0.1387784137640522,0.16200119128475832
0.5276161597483032,0.20265262330063138,0.9384868796039599,0.04546726656010103,0.543897567969393
0.8303040178843732,0.5135393222890946,0.23486212572826637,0.5735086407300752,0.9887723281569658
0.2747825267833618,0.5587730830773584,0.8710335751926025,0.9013317020578537,0.7768297702197452
0.011453232064153829,0.035083215169149584,0.02613452268546823,0.5890496755999404,0.7937241530718557
0.5261897519200823,0.6109503661014066,0.3474967812769625,0.6135605487159848,0.5074429280956205
0.033372823407565755,0.13428031470920432,0.4061280660260459,0.40922206384959414,0.9321061946430989
0.13696442530711195,0.2913853203458242,0.10254344590842335,0.8129508908952279,0.9561444220912935
0.8954065575110858,0.3853706321773268,0.6151629067317934,0.18248027353321494,0.9315731777248284
0.8724139116461478,0.15552450087182557,0.11070273791709839,0.6416059013671234,0.532455242062826
0.3198907262430646,0.9750264085711011,0.9267548137557866,0.34341153758816156,0.5298629927677475
0.7246498581739451,0.8218526329923566,0.4740527062401001,0.026491934024470032,0.10301148154517581
0.1126932147653753,0.7172273380539422,0.36250404683382165,0.8481349556801556,0.9754051544813879
0.3337369892392881,0.7738793362216072,0.9043320330423066,0.6700462374508029,0.23181775124427517
0.24395155804333968,0.686555409990521,0.34960071091689104,0.14123660687906703,0.0936969207442121
0.6290174145855361,0.5842168509183824,0.673760654846481,0.9722065362190279,0.40537967894850047
0.3289276492710972,0.8650397143072156,0.9788511605243477,0.8727947520206837,0.15669943586672597
0.009397290983833684,0.12660958886023843,0.18274244411824636,0.06447373507372212,0.3814725749889575
0.5948851931619286,0.628104330483609,0.24307185837164158,0.04743975202671469,0.4911726208401729
0.181373098519516,0.3327717612973037,0.8606620397102895,0.30231199158169464,0.5761027543078521
0.04636857564783192,0.4159984474855315,0.7956843796114534,0.9797636482847774,0.08946590934115872
0.8204669168194361,0.33464322298491767,0.7783315316817813,0.32545328198199086,0.5145645466975556
0.5438620331110371,0.5599318568587601,0.14385470301096737,0.7118067251059519,0.5511980578280652
0.6685022939248995,0.4849649818260121,0.056496279189564236,0.10785737486777713,0.6302653437932427
0.7638763205435717,0.5627580048042159,0.2771386834626932,0.4170833973015966,0.002341645787766522
0.61511212478485,0.5810487641155416,0.6219297381872904,0.4836168643137283,0.6917556287740408
0.5932909725332046,0.005747681285623085,0.45460191953101825,0.18753007765577834,0.7471140988657098
0.5191132043668133,0.5307211615707261,0.34035990816305095,0.12172409749049484,0.6377922860259896
0.656775108345557,0.0042240392681156536,0.058319671123712946,0.4873246073002525,0.02096392195102803
0.7483447649141792,0.8595357304526967,0.8382090907395129,0.757848097125623,0.0812676022909814
0.22627555271546618,0.813858293671622,0.9725314898475229,0.8623123549737615,0.438918813235162
0.14342931664192693,0.7426666329734655,0.6364341048118624,0.5140007660193422,0.03447064620876117
0.9094467839577344,0.3348994826307756,0.9555501251396928,0.6207809895325205,0.6428954902683149
0.24760616457448592,0.4784060791611663,0.7447440563942843,0.46537941238510705,0.329655194539776
0.6426102157634346,0.6030902717693611,0.029832744410525525,0.742553403471356,0.030476165868984273
0.9368525331926684,0.7150336108818308,0.7982980283473908,0.18431553557436786,0.002404033423329399
0.7744658707675479,0.6994426624446631,0.46220263558111674,0.6227748019612501,0.2842293829179069
0.5348258159797684,0.31358090277262607,0.7248900845458646,0.7064223858312517,0.1614601170218195
0.18153323588932058,0.04782546082728989,0.3766698467712821,0.17701312584768258,0.27530105080153744
0.18148958224464062,0.7009453285876175,0.5364147565075718,0.20149065324754167,0.20533580111975647
0.897871868083051,0.49897153599908894,0.9219638439218376,0.6096535423600894,0.47064161350292777
0.8172979619388723,0.12397382245230237,0.20019655967239092,0.22772895597029175,0.8885945348869827
0.36044247972363563,0.9442330595420537,0.6212362772390699,0.1802951790222378,0.6967385152800235
0.2550374589920056,0.4267373787294969,0.11438799370409003,0.6958972678490123,0.6880489263034689
0.6966617566288829,0.8017516255972138,0.975929036273679,0.06026890784007455,0.7285742102845876
0.383576574789969,0.22679742830706673,0.8599272349704147,0.8621144900597048,0.6952629901202589
0.8545557865507609,0.30437457263970025,0.10644128594199487,0.7753367146652376,0.5313388838883174
0.6225794813608384,0.951950557371952,0.3159650646134692,0.5858423863044875,0.11263690641102464
0.29681916146383447,0.6552539318970594,0.040043746579435435,0.6874208539242698,0.8211063057161728
0.6605672610127734,0.47073789959266366,0.9889200120950716,0.6278466200357973,0.3681696722170672
0.23572040107978354,0.9102624275410849,0.23456310862845342,0.42664973847406007,0.22033123909859098
0.42870447444452675,0.4157524903111155,0.7967658161121278,0.6314591859612297,0.6530157283402129
0.43591901039188874,0.7604232549621576,0.4023101874360375,0.946034035233231,0.19439590561256448
0.39602013440599704,0.3002145399150934,0.6215249987601181,0.5392811875657845,0.40836705831504994
0.8819517786659697,0.9919378962159655,0.6419107349242752,0.8803310957701624,0.7898050376741855
0.8334250191372841,0.9647761026363401,0.1944023184227005,0.08680056647202083,0.5335631272759408
0.7634019263631421,0.019603504505637526,0.4211266120007463,0.6783353022162788,0.41567908498763817
0.352480270040168,0.021744923249654047,0.5434474510353585,0.7376588964056048,0.8358704587980836
0.9011661988929354,0.7837884576813183,0.4644766505663207,0.09240650294207486,0.21469342138989445
0.9763788597714195,0.22003616976840956,0.9607694600118569,0.12932705544610013,0.9365303207202077
0.6333134463921635,0.3567413908435698,0.5361567436444551,0.12502383938717854,0.08346056409993607
0.982017293028925,0.8437028891853857,0.12850649741542342,0.1332237559103483,0.20174824123120116
0.00908904622565554,0.4793059951683869,0.361404918789746,0.7967436672371268,0.2443268709083236
0.4114158480657213,0.0846223611181397,0.09252876259707643,0.6859724644646926,0.7605883873100393
0.36104083742128035,0.5962126987225315,0.41875331511022473,0.5111153435959006,0.5903511708454721
0.5554012705174404,0.3206825693804092,0.20067286867934164,0.2359152061349845,0.16889894958999896
0.11265297315364442,0.012907263607678243,0.32489502784113033,0.7731454057849696,0.748744591909676
0.710564516401512,0.6651364526354895,0.9491974353064577,0.12713484621920268,0.26542335729439526
0.2669861061319061,0.8801466675849563,0.6070195431022326,0.5375005301490958,0.5832450994888523
0.9313838907407109,0.5849781204373069,0.2621404359086901,0.014079578623398814,0.03906170463326697
0.10695675486065614,0.060139866145309195,0.10838440626899681,0.863093726428292,0.07669182968602473
0.5662640007646028,0.7435566276222774,0.22798795481204925,0.9615471706001404,0.16855790921627345
0.09970485171204879,0.015223721244201127,0.4888190337774434,0.6733566692664477,0.8130942952517284
0.5307500898718343,0.289196618942267,0.12408907411069825,0.7550373253713256,0.9341211047431608
0.2292501676265326,0.9571451616658789,0.5216421687793101,0.24177612095976442,0.3734318328251919
0.5951512806884861,0.8922454919751012,0.2393255724307457,0.49848304908592456,0.9067991857789386
0.4354628353134544,0.3303125198013146,0.9397394726211238,0.8502890476971705,0.006398682938268063
0.6212372767460927,0.5803915614825869,0.8950218063741443,0.8275746292072066,0.43646291426257056
